source_idiom,source_lang,target_idiom,target_lang,label,idiom_string,split,source
"A large washer should be fitted between the mirror and the wall ( a tap washer is ideal ), a nylon sleeve put in the hole in the mirror, and a plastic screw cup placed under the screw head to protect the mirror.",en,,,0,in the hole,train,MAGPIE
"Somehow he couldn't imagine people like Grimma and Dorcas sitting in holes, waiting for humans to take over.",en,,,0,in the hole,train,MAGPIE
""" How do you punch a hole in a hole? """,en,,,0,in the hole,train,MAGPIE
In 1978 it cost about $ 2.50 to have a ton of hazardous waste dropped in a safe hole in the ground ; in 1987 the cost ranged from $ 200 upwards.,en,,,0,in the hole,train,MAGPIE
"Argentina's Jorge Berendt led the roistering with a career - best 63, one stroke outside the course record set by Jose Maria Canizares last year, and Sweden's Jesper Parnevik was only a shot behind after collecting eight birdies in 13 holes.",en,,,0,in the hole,train,MAGPIE
"It, it achieves the same as somebody, somebody putting a ball in a hole with, with as least hits as he can.",en,,,0,in the hole,train,MAGPIE
Not quite in a hole?,en,,,0,in the hole,train,MAGPIE
Just stick it in that hole there!,en,,,0,in the hole,train,MAGPIE
‘ My heart leapt as 40-yard chip went right in the hole’,en,,,0,in the hole,train,MAGPIE
'' In a hole in the ground there lived a hobbit''''the opening to a novel that transformed the face of fantasy literature.,en,,,0,in the hole,train,MAGPIE
"Parry, nicknamed Popeye because of his bulging forearms, dropped two shots in five holes and title favourite Faldo moved menacingly alongside the Australian to share the lead on level par, while Lyle was the last of the 28 starters.",en,,,0,in the hole,train,MAGPIE
"Nest in hole, in old nest of other bird, or on ground.",en,,,0,in the hole,train,MAGPIE
"Using this procedure, the problem of establishing whether the pin fits in a hole in a block can be resolved.",en,,,0,in the hole,train,MAGPIE
One girl starts by picking up all the beads in one hole on her side.,en,,,0,in the hole,train,MAGPIE
"And the thing about Fingers was always black now with holding on to the thingummy and then putting in drifts, and hammering, your fingers was get er drift was always on a in a a pan a wee pan with oil in it, drift was always full of oil and you stuck it in the hole.",en,,,0,in the hole,train,MAGPIE
"You 'll find them in tree holes, tin cans or even on shelves in garages.",en,,,0,in the hole,train,MAGPIE
A blockage can also occur when two rabbits come face to face in a hole of small diameter.,en,,,0,in the hole,train,MAGPIE
"Countless were the true heroes of Verdun, fighting small Thermopylaes in the shell - holes, who remained unsung and undecorated because no one witnessed their deeds.",en,,,0,in the hole,train,MAGPIE
"She asked him to fill in the hole, and have the broken water pipe repaired.",en,,,0,in the hole,train,MAGPIE
"Hidden in a hole in the platform was Gary Sutcliffe, with a 12 volt car battery feeding a home - made switching panel, from which he changed the aspects of the ex - BR colour light signal at the request of the film crew.",en,,,0,in the hole,train,MAGPIE
"Although tree holes are the most common nesting place, stock doves have been found nesting in rabbit holes and they occasionally take over the abandoned nests of wood - pigeons.",en,,,0,in the hole,train,MAGPIE
"And coming back from the sea, laden with fish for their young, they can only find safety in their nest holes.",en,,,0,in the hole,train,MAGPIE
"Few soldiers passed the entrance test : the candidate stood in a hole in the ground up to his waist, wearing no armour.",en,,,0,in the hole,train,MAGPIE
Both start with 24 beads and they place four in each hole on their own side of the ' board '.,en,,,0,in the hole,train,MAGPIE
Place six of the canes in the base holes and fit the roof on top so that it sits on top of the cake.,en,,,0,in the hole,train,MAGPIE
"Helen, never taking her eyes off Alexandra, craned sideways so that she could wind a finger round and round in a hole in her black stocking.",en,,,0,in the hole,train,MAGPIE
This might then account for the apparently non - environmentally controlled distribution pattern in which other species could insinuate themselves in the holes of the forest ‘ lattice’ devoid of the first species.,en,,,0,in the hole,train,MAGPIE
"er him, don't shout in my bloody ear hole, cor does he shout",en,,,0,in the hole,train,MAGPIE
"There was a real engineer among them, and my suggestion about telephone work had paid a bonus, for he had installed a phone in the hole, and the watchers now had a direct link with New Scotland Yard.",en,,,0,in the hole,train,MAGPIE
"Once in a black hole, there is no way — but no way — of getting out.",en,,,0,in the hole,train,MAGPIE
During the last year I have played in several fun competitions most of these were what was called Texas scrambles they are where everybody in the team hits a ball off the tee then where the best shot lands everybody plays their shot from that position this happens until the ball is in the hole the winning team is the team in with the lowest score.,en,,,0,in the hole,train,MAGPIE
The caddie had put the flag back in the hole so that the second competitor could line up his putt on it.,en,,,0,in the hole,train,MAGPIE
"As for public relations, who could dislike for long the public relations man with his gin and tonic in hand, carnation in his button - hole, and soothing, helpful words?",en,,,0,in the hole,train,MAGPIE
"He was got up in rusty finery, striped trousers and a dinner jacket with a white carnation in the button - hole and a clip - on bow tie.",en,,,0,in the hole,train,MAGPIE
"The director wants you to do it a certain way, and either you don't feel that he's right or you feel that he's right but he's forcing you to be a square peg in a round hole.",en,,,0,in the hole,train,MAGPIE
"He remarked,""I got rid of what you saw in that hole out there.",en,,,0,in the hole,train,MAGPIE
Put her in a hole and stoned her and covered her up with earth before she was dead.,en,,,0,in the hole,train,MAGPIE
"Yeah, put it in a hole.",en,,,0,in the hole,train,MAGPIE
"There was no water - borne sanitation, and every other day Tidey and I had to empty the few sanitary buckets, burying their contents in holes dug in the garden, as well as trying to keep the houses clean and collecting fruit and vegetables.",en,,,0,in the hole,train,MAGPIE
"Mr Skinner insisted : ‘ There will always be a need for socialism, whether in Britain or anywhere else, so long as there are millionaires living in the lap of luxury and other people living in cardboard boxes, so long as we have a system which allows the poor countries of the world to hand over $ 50 m to the rich.’",en,,,1,in the lap of luxury,train,MAGPIE
"We ought not to have to keep them until they 're about seventy, in nearly the lap of luxury.",en,,,1,in the lap of luxury,train,MAGPIE
"Let me tell you, Monsieur Lemarchand, that, while you and your mother were living here in the lap of luxury with my father, my own mother was forced to move constantly to cheaper accommodation.",en,,,1,in the lap of luxury,train,MAGPIE
While you 've been living it up in the lap of luxury —’,en,,,1,in the lap of luxury,train,MAGPIE
Fido too is living in the lap of luxury in pet - crazy Britain.,en,,,1,in the lap of luxury,train,MAGPIE
"Although although there's a lot of people who feel they 're all living in the lap of luxury if you 're Post Office or B T pensioners, they aren't and we haven't been able to get this surplus er in any way used for the benefit of those people and er and that's where the ownership of the fund really and the surplus are tied in together.",en,,,1,in the lap of luxury,train,MAGPIE
"Sitting cosy in the lap of luxury, surrounded by knee - deep snow drifts … the sight of a strutting cockerel was too much to resist.",en,,,1,in the lap of luxury,train,MAGPIE
Erm while the rest er live in the lap of luxury I mean maybe that's a well I don't know I don't think it is an exaggeration really the way things are heading.,en,,,1,in the lap of luxury,train,MAGPIE
